date,url,title,category
02/03/2020,https://finance.detik.com/industri/d-4884116/ptdi-tunggu-sertifikat-untuk-produksi-masal-pesawat-n219,PTDI Tunggu Sertifikat untuk Produksi Masal Pesawat N219,finance
02/12/2020,https://travel.detik.com/travel-news/d-4896198/astindo-meriahkan-musim-travel-fair-2020,Astindo Meriahkan Musim Travel Fair 2020,travel
03/01/2020,https://oto.detik.com/motor/d-4920368/motor-boleh-masuk-tol-tapi-ada-syaratnya,"Motor Boleh Masuk Tol, tapi Ada Syaratnya",oto
03/04/2020,https://sport.detik.com/sport-lain/d-4924632/muncul-desakan-formula-e-jakarta-ditunda-panpel-kami-wait-and-see,"Muncul Desakan Formula E Jakarta Ditunda, Panpel: Kami Wait and See",sport
03/28/2020,https://food.detik.com/info-kuliner/d-4955951/cara-membuat-tahu-gejrot-rumahan-untuk-camilan,Cara Membuat Tahu Gejrot Rumahan untuk Camilan,food
04/26/2020,https://oto.detik.com/berita/d-4991834/murah-banget-segini-harga-bensin-di-malaysia,"Murah Banget, Segini Harga Bensin di Malaysia",oto
05/09/2020,https://food.detik.com/info-sehat/d-5007363/kopi-lebih-sehat-dan-tinggi-antioksidan-dengan-tambahan-bahan-ini,Kopi Lebih Sehat dan Tinggi Antioksidan dengan Tambahan Bahan Ini,food
03/11/2020,https://food.detik.com/info-kuliner/d-4933980/sedang-ngetren-kartu-ucapan-pakai-snack-yang-digemari-netizen,"Sedang Ngetren, Kartu Ucapan Pakai Snack yang Digemari Netizen",food
01/22/2020,https://news.detik.com/berita/d-4869623/kejagung-tak-tutup-kemungkinan-tetapkan-tersangka-baru-kasus-jiwasraya,Kejagung Tak Tutup Kemungkinan Tetapkan Tersangka Baru Kasus Jiwasraya,news
04/26/2020,https://hot.detik.com/music/d-4991630/indra-lesmana-dan-dewa-budjana-gelar-konser-jazz-virtual-30-april,Indra Lesmana dan Dewa Budjana Gelar Konser Jazz Virtual 30 April,hot
02/28/2020,https://food.detik.com/detiktv/d-4918719/istimewa-bakso-setan-bogor-yang-beratnya-500-gram,20Detik Istimewa! Bakso Setan Bogor yang Beratnya 500 Gram,food
03/26/2020,https://sport.detik.com/raket/d-4954245/hendra-setiawan-sudah-di-rumah-tapi-masih-jaga-jarak-dengan-keluarga,"Hendra Setiawan Sudah di Rumah, tapi Masih Jaga Jarak dengan Keluarga",sport
02/01/2020,https://sport.detik.com/raket/d-4882077/juara-australia-terbuka-priska-madelyn-nugroho-tiba-di-tanah-air,Juara Australia Terbuka Priska Madelyn Nugroho Tiba di Tanah Air,sport
01/26/2020,https://sport.detik.com/detiktv/d-4873769/kekalahan-perdana-quique-setien-di-barcelona,Kekalahan Perdana Quique Setien di Barcelona,sport
05/27/2020,https://travel.detik.com/detiktravel/d-5030582/potret-kebahagiaan-anak-anak-di-pantai-rawai,Potret Kebahagiaan Anak-Anak di Pantai Rawai,travel
01/13/2020,https://finance.detik.com/industri/d-4856836/menperin-sebut-larangan-truk-obesitas-ganggu-industri,Menperin Sebut Larangan Truk Obesitas Ganggu Industri,finance
04/27/2020,https://oto.detik.com/mobil/d-4993502/soal-spare-part-tak-tersedia-dan-perbaikan-suzuki-ignis-lama-ini-jawaban-suzuki,"Soal Spare Part Tak Tersedia dan Perbaikan Suzuki Ignis Lama, Ini Jawaban Suzuki",oto
01/31/2020,https://oto.detik.com/mobil/d-4880189/tesla-ngebet-kenalkan-model-listrik-baru-khusus-china,Tesla Ngebet Kenalkan Model Listrik Baru Khusus China,oto
05/09/2020,https://sport.detik.com/detiktv/d-5007996/intip-latihan-perdana-barcelona-di-tengah-wabah-corona,Intip Latihan Perdana Barcelona di Tengah Wabah Corona,sport
03/04/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4924819/dana-bos-langsung-ditransfer-ke-sekolah-bagaimana-pengawasannya,"Dana BOS Langsung Ditransfer ke Sekolah, Bagaimana Pengawasannya?",finance
05/26/2020,https://food.detik.com/info-kuliner/d-5028929/kenapa-harga-oreo-supreme-mahal,Kenapa Harga Oreo Supreme Mahal?,food
01/25/2020,https://news.detik.com/berita/d-4873300/pihak-rt-setuju-bila-lokalisasi-di-gang-royal-ditertibkan-asal,"Pihak RT Setuju Bila Lokalisasi di Gang Royal Ditertibkan, Asal....",news
03/20/2020,https://health.detik.com/berita-detikhealth/d-4947272/dipakai-jokowi-untuk-obati-virus-corona-apa-itu-avigan-dan-klorokuin,"Dipakai Jokowi untuk Obati Virus Corona, Apa Itu Avigan dan Klorokuin?",health
03/11/2020,https://sport.detik.com/raket/d-4935341/greysiaapriyani-langsung-tersingkir-di-babak-pertama-all-england,Greysia/Apriyani Langsung Tersingkir di Babak Pertama All England,sport
06/07/2020,https://food.detik.com/info-kuliner/d-5043212/borong-buah-kaktus-dan-singkong-di-pasar-tradisional-amerika,Borong Buah Kaktus dan Singkong di Pasar Tradisional Amerika,food
05/14/2020,https://travel.detik.com/travel-news/d-5014770/air-zamzam-dijual-secara-online-saat-ramadhan,Air Zamzam Dijual Secara Online Saat Ramadhan,travel
04/30/2020,https://health.detik.com/infografis/d-4997110/5-tips-agar-tak-mengantuk-saat-wfh-dan-berpuasa,5 Tips Agar Tak Mengantuk Saat WFH dan Berpuasa,health
03/11/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4934935/target-penerimaan-pajak-diramal-sulit-tercapai-karena-corona,Target Penerimaan Pajak Diramal Sulit Tercapai karena Corona,finance
01/13/2020,https://oto.detik.com/mobil/d-4857780/generasi-terbaru-toyota-gt86-dan-subaru-brz-bakal-lebih-ngebut,Generasi Terbaru Toyota GT86 dan Subaru BRZ Bakal Lebih Ngebut,oto
04/06/2020,https://oto.detik.com/detiktv/d-4966839/video-gaharnya-nissan-gt-r-yang-dipakai-wakil-jaksa-agung,Video Gaharnya Nissan GT-R yang Dipakai Wakil Jaksa Agung,oto
03/30/2020,#,"Ada Wabah Corona, Erajaya Kasih Potongan Rp 5 Juta untuk iPhone XS",inet
01/06/2020,https://food.detik.com/makan-siang-bareng-detikfood/d-4847990/plataran-senayan-menikmati-ayam-hutan-kota-di-resto-asri-kawasan-gbk,Plataran Senayan: Menikmati Ayam 'Hutan Kota' di Resto Asri Kawasan GBK,food
05/13/2020,https://sport.detik.com/sport-lain/d-5013105/paralimpiade-mundur-rencana-pernikahan-jendi-pangabean-ikut-ditunda,"Paralimpiade Mundur, Rencana Pernikahan Jendi Pangabean Ikut Ditunda",sport
03/21/2020,https://travel.detik.com/travel-news/d-4948490/objek-wisata-di-badung-bali-ditutup-untuk-cegah-penyebaran-corona,Objek Wisata di Badung Bali Ditutup untuk Cegah Penyebaran Corona,travel
02/04/2020,https://sport.detik.com/sport-lain/d-4885167/demi-rematch-lawan-mcgregor-jutawan-arab-siap-bayar-khabib-rp-137-triliun,"Demi Rematch Lawan McGregor, Jutawan Arab Siap Bayar Khabib Rp 1,37 triliun",sport
05/24/2020,#,"Posting Foto Cucu di Medsos, Nenek Digugat Anaknya Sendiri",inet
03/09/2020,https://hot.detik.com/celeb/d-4931429/tantri-kotak-harap-bayinya-cepat-pulang-dari-rumah-sakit,Tantri 'Kotak' Harap Bayinya Cepat Pulang dari Rumah Sakit,hot
03/08/2020,https://health.detik.com/kebugaran/d-4930322/ingin-menekuni-dansa-sebagai-olahraga-ini-saran-atlet-sea-games,Ingin Menekuni Dansa sebagai Olahraga? Ini Saran Atlet SEA Games,health
01/21/2020,https://news.detik.com/berita/d-4866950/jejak-romahurmuziy-di-kasus-suap-kemenag-hingga-divonis-2-tahun,Jejak Romahurmuziy di Kasus Suap Kemenag hingga Divonis 2 Tahun,news
04/01/2020,https://health.detik.com/berita-detikhealth/d-4960781/positif-corona-aktor-star-wars-andrew-jack-meninggal-di-usia-76-tahun,"Positif Corona, Aktor 'Star Wars' Andrew Jack Meninggal di Usia 76 Tahun",health
02/04/2020,https://sport.detik.com/detiktv/d-4884942/haaland-belum-selevel-lewandowski,'Haaland Belum Selevel Lewandowski',sport
02/06/2020,https://oto.detik.com/mobil/d-4887661/pabrik-mobil-tesla-buka-lowongan-lulusan-sma-boleh-melamar,"Pabrik Mobil Tesla Buka Lowongan, Lulusan SMA Boleh Melamar",oto
03/12/2020,https://travel.detik.com/fototravel/d-4936603/cuma-di-lumajang-naik-kuda-seperti-koboi-tapi-di-pantai,"Cuma di Lumajang, Naik Kuda Seperti Koboi Tapi di Pantai",travel
01/13/2020,https://finance.detik.com/infrastruktur/d-4857364/jokowi-akan-resmikan-terowongan-pengendali-banjir-di-bandung,Jokowi Akan Resmikan Terowongan Pengendali Banjir di Bandung,finance
03/17/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4942590/imbas-corona-pengusaha-minta-keringanan-pajak-ke-anies,"Imbas Corona, Pengusaha Minta Keringanan Pajak ke Anies",finance
05/25/2020,https://news.detik.com/berita/d-5027509/pbnu-soroti-pelanggar-protokol-kesehatan-kesadarannya-rendah,PBNU Soroti Pelanggar Protokol Kesehatan: Kesadarannya Rendah,news
04/07/2020,#,Menakjubkan Foto Planet Jupiter Dari Jarak Dekat,inet
03/01/2020,https://finance.detik.com/infrastruktur/d-4920549/disetop-proyek-kcic-bikin-banjir-hingga-kebakaran,"Disetop, Proyek KCIC Bikin Banjir hingga Kebakaran",finance
02/13/2020,https://hot.detik.com/celeb/d-4898150/astaga-lionel-richie-doakan-putrinya-gagal,Astaga! Lionel Richie Doakan Putrinya Gagal,hot
04/02/2020,https://health.detik.com/berita-detikhealth/d-4961867/perbedaan-3-jenis-tes-corona-di-indonesia-pcr-rapid-test-dan-tcm,"Perbedaan 3 Jenis Tes Corona di Indonesia: PCR, Rapid Test, dan TCM",health
01/27/2020,https://sport.detik.com/basket/d-4874423/kesetiaan-itu-bernama-kobe-bryant,Kesetiaan Itu Bernama Kobe Bryant,sport
01/03/2020,https://travel.detik.com/travel-news/d-4845890/langit-merah-darah-di-australia-kuning-keruh-di-selandia-baru,"Langit Merah Darah di Australia, Kuning Keruh di Selandia Baru",travel
05/02/2020,https://sport.detik.com/raket/d-4999862/5-pebulutangkis-terbaik-pilihan-pemain-denmark-2-dari-indonesia,"5 Pebulutangkis Terbaik Pilihan Pemain Denmark, 2 dari Indonesia",sport
04/14/2020,https://health.detik.com/berita-detikhealth/d-4976788/459-meninggal-dari-4839-kasus-tingkat-kematian-corona-ri-948-persen,"459 Meninggal dari 4.839 Kasus, Tingkat Kematian Corona RI 9,48 Persen",health
02/19/2020,https://hot.detik.com/celeb/d-4905006/gugat-cerai-karena-tak-kuat-dipoligami-meggy-harap-ini-yang-terakhir,"Gugat Cerai karena Tak Kuat Dipoligami, Meggy Harap Ini yang Terakhir",hot
05/22/2020,#,Erajaya Hadirkan Galaxy Land Online Tawarkan Promo Menggoda,inet
04/09/2020,#,Netizen Banyak Cari Cegah Virus Corona ke Mbah Google,inet
01/31/2020,https://sport.detik.com/moto-gp/d-4880722/karena-yamaha-tak-bisa-menunggu-jawaban-rossi,Karena Yamaha Tak Bisa Menunggu Jawaban Rossi,sport
04/14/2020,https://health.detik.com/fotohealth/d-4976985/canggih-raisa-siap-bantu-tim-medis-tangani-pasien-corona,Canggih! RAISA Siap Bantu Tim Medis Tangani Pasien Corona,health
02/14/2020,#,"17 Februari, Pemerintah Mulai Uji Coba Blokir Ponsel BM",inet
06/09/2020,https://health.detik.com/berita-detikhealth/d-5045964/pejabat-who-sebut-penularan-virus-corona-dari-otg-jarang-terjadi,Pejabat WHO Sebut Penularan Virus Corona dari OTG Jarang Terjadi,health
02/05/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4886357/dibayangi-virus-corona-harga-emas-antam-turun-rp-7000,"Dibayangi VIrus Corona, Harga Emas Antam Turun Rp 7.000",finance
02/28/2020,https://oto.detik.com/berita/d-4918626/ada-baterainya-sepeda-buatan-karawang-tak-perlu-digowes,"Ada Baterainya, Sepeda Buatan Karawang Tak Perlu Digowes",oto
02/20/2020,https://travel.detik.com/travel-news/d-4907264/ada-willy-wonka-chocolate-factory-gone-wild-di-bali,Ada Willy Wonka Chocolate Factory Gone Wild di Bali,travel
01/02/2020,https://health.detik.com/berita-detikhealth/d-4843934/hipoglikemi-korban-banjir-bekasi-banyak-yang-syok-dan-pingsan,"Hipoglikemi, Korban Banjir Bekasi Banyak yang Syok dan Pingsan",health
03/23/2020,https://hot.detik.com/celeb/d-4949433/dunia-sedang-tak-ramah-raditya-dika-ajak-anak-main-hingga-ngobrol-sama-kaca,"Dunia Sedang Tak Ramah, Raditya Dika Ajak Anak Main hingga Ngobrol Sama Kaca",hot
01/10/2020,#,"Sebut Fans Malaysia dan Singapura Gila, PewDiePie Minta Maaf",inet
04/24/2020,https://finance.detik.com/infrastruktur/d-4989976/penerbangan-komersial-bandara-di-diy-disetop-kargo-tetap-buka,"Penerbangan Komersial Bandara di DIY Disetop, Kargo Tetap Buka",finance
03/09/2020,https://food.detik.com/info-kuliner/d-4931680/meski-harganya-mahal-jjapaguri-ala-parasite-laris-di-amerika,"Meski Harganya Mahal, Jjapaguri ala Parasite Laris di Amerika",food
04/19/2020,https://news.detik.com/berita/d-4982614/ketua-mpr-taat-pembatasan-sosial-modal-awal-pemulihan-ekonomi,Ketua MPR: Taat Pembatasan Sosial Modal Awal Pemulihan Ekonomi,news
05/29/2020,https://sport.detik.com/detiktv/d-5032894/duel-man-city-vs-arsenal-buka-lanjutan-liga-inggris-17-juni,Duel Man City Vs Arsenal Buka Lanjutan Liga Inggris 17 Juni,sport
06/08/2020,https://travel.detik.com/travel-news/d-5045566/perpusnas-siapkan-protokol-untuk-new-normal-tapi-belum-buka,"Perpusnas Siapkan Protokol Untuk New Normal, Tapi Belum Buka",travel
03/27/2020,https://hot.detik.com/celeb/d-4955357/kebandelan-kiwil-tak-pulang-berhari-hari-karena-hal-ini,Kebandelan Kiwil Tak Pulang Berhari-hari Karena Hal Ini,hot
04/22/2020,https://news.detik.com/berita/d-4986848/eks-komisioner-kpk-soroti-proses-seleksi-jabatan-di-kpk-tidak-terbuka,Eks Komisioner KPK Soroti Proses Seleksi Jabatan di KPK: Tidak Terbuka,news
06/02/2020,https://oto.detik.com/berita/d-5037449/telat-perpanjang-sim-saat-pandemi-tenang-enggak-perlu-bikin-baru-kok,"Telat Perpanjang SIM Saat Pandemi? Tenang, Enggak Perlu Bikin Baru, Kok",oto
04/01/2020,https://food.detik.com/info-kuliner/d-4961457/mcdonalds-tutup-ibu-ini-bikin-kotak-happy-meal-untuk-hibur-anaknya,"McDonald's Tutup, Ibu Ini Bikin Kotak 'Happy Meal' Untuk Hibur Anaknya",food
02/19/2020,https://hot.detik.com/detiktv/d-4906081/di-balik-viralnya-risa-culametan,Di Balik Viralnya Risa Culametan,hot
04/23/2020,https://news.detik.com/berita/d-4988935/peradi-sumbang-ribuan-apd-untuk-tenaga-medis-corona,Peradi Sumbang Ribuan APD untuk Tenaga Medis Corona,news
03/01/2020,#,Apple Bagikan iPad untuk Pegawai Terdampak Corona,inet
06/13/2020,https://travel.detik.com/travel-news/d-5051727/akan-sambut-turis-kembali-piramida-mesir-dibersihkan,"Akan Sambut Turis Kembali, Piramida Mesir Dibersihkan",travel
05/25/2020,https://hot.detik.com/celeb/d-5028105/tanggapan-rachel-maryam-soal-perawat-belum-terima-insentif-covid-19,Tanggapan Rachel Maryam Soal Perawat Belum Terima Insentif COVID-19,hot
04/03/2020,https://health.detik.com/berita-detikhealth/d-4963467/kasus-positif-virus-corona-tembus-sejuta-kematian-lebih-dari-53-ribu,"Kasus Positif Virus Corona Tembus Sejuta, Kematian Lebih dari 53 Ribu",health
01/06/2020,#,Intel Pamer PC Mini dengan Komponen Modular,inet
04/22/2020,https://oto.detik.com/berita/d-4986181/cuti-bersama-lebaran-yang-digeser-ke-akhir-tahun-bisa-selamatkan-po-bus,"Cuti Bersama Lebaran yang Digeser ke Akhir Tahun, Bisa 'Selamatkan' PO Bus?",oto
02/26/2020,https://hot.detik.com/kpop/d-4914806/roy-kim-disebut-tak-terlibat-kasus-pelecehan-seksual-jung-joon-young,Roy Kim Disebut Tak Terlibat Kasus Pelecehan Seksual Jung Joon Young,hot
02/13/2020,https://news.detik.com/berita/d-4897129/pengungkapan-kasus-koboi-lamborghini-oleh-polres-jaksel-berujung-muri,Pengungkapan Kasus 'Koboi' Lamborghini oleh Polres Jaksel Berujung Muri,news
05/22/2020,#,"Keren! Mahasiswa, Dosen, Polisi dan TNI Manado Bikin Game Menembak",inet
05/03/2020,https://travel.detik.com/travel-news/d-5000524/batal-terbang-untuk-pebisnis-hari-ini-lion-air-minta-maaf,"Batal Terbang untuk Pebisnis Hari Ini, Lion Air Minta Maaf",travel
06/12/2020,https://news.detik.com/berita/d-5050715/vonis-mati-gembong-20-kg-sabu-dari-palembang-dikuatkan-di-tingkat-banding,Vonis Mati Gembong 20 Kg Sabu dari Palembang Dikuatkan di Tingkat Banding,news
02/03/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4884569/wamenkeu-buka-bukaan-alasan-pemerintah-tambah-utang,Wamenkeu Buka-bukaan Alasan Pemerintah Tambah Utang,finance
01/24/2020,https://food.detik.com/berita-boga/d-4871761/suka-mie-ayam-cari-tahu-perkembangannya-lewat-jelajah-foodies-ini,Suka Mie Ayam? Cari Tahu Perkembangannya Lewat Jelajah Foodies Ini,food
01/08/2020,https://oto.detik.com/mobil/d-4851635/brio-belum-mau-berhenti-ngegas,Brio Belum Mau Berhenti Ngegas,oto
03/28/2020,https://hot.detik.com/celeb/d-4956605/40-hari-meninggalnya-ashraf-bcl-ajak-yasinan-dari-rumah-masing-masing,"40 Hari Meninggalnya Ashraf, BCL Ajak Yasinan dari Rumah Masing-masing",hot
04/29/2020,#,Pabrikan Ponsel Ini Bikin Disinfektan Berbasis Sinar UV,inet
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985396/sebaran-pasien-virus-corona-di-indonesia-842-sembuh-616-meninggal,"Sebaran Pasien Virus Corona di Indonesia, 842 Sembuh, 616 Meninggal",health
01/28/2020,https://sport.detik.com/basket/d-4875925/kobe-bryant-di-antara-prestasi-dan-kontroversi,"Kobe Bryant, di Antara Prestasi dan Kontroversi",sport
05/29/2020,https://health.detik.com/berita-detikhealth/d-5033530/update-corona-di-indonesia-29-mei25216-positif6492-sembuh1520-meninggal,"Update Corona di Indonesia 29 Mei:Â 25.216 Positif,Â 6.492 Sembuh,Â 1.520 Meninggal",health
06/09/2020,https://sport.detik.com/detiktv/d-5046030/man-united-siapkan-uang-selangit-demi-ansu-fati,Man United Siapkan Uang Selangit Demi Ansu Fati,sport
01/03/2020,https://sport.detik.com/sport-lain/d-4845387/demi-uighur-petinju-muslim-rusia-dikabarkan-tolak-duel-di-china,"Demi Uighur, Petinju Muslim Rusia Dikabarkan Tolak Duel di China",sport
04/14/2020,https://finance.detik.com/detiktv/d-4976921/baru-3-hari-dirilis-4-juta-orang-sudah-daftar-kartu-prakerja,"Baru 3 Hari Dirilis, 4 Juta Orang Sudah Daftar Kartu Prakerja",finance
02/03/2020,https://travel.detik.com/fototravel/d-4884351/potret-panda-panda-yang-menggemaskan-di-china,Potret Panda-panda yang Menggemaskan di China,travel
03/10/2020,https://health.detik.com/berita-detikhealth/d-4932698/ledakan-kasus-corona-terjadi-di-italia-iran-dan-korsel-samakah-polanya,"Ledakan Kasus Corona Terjadi di Italia, Iran, dan Korsel, Samakah Polanya?",health
05/04/2020,https://food.detik.com/kue/d-5000728/resep-biji-salak-ubi-yang-legit-untuk-takjil,Resep Biji Salak Ubi yang Legit Untuk Takjil,food
05/06/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-5004177/menhub-izinkan-lagi-transportasi-beroperasi-ke-luar-daerah-di-tengah-larangan-mudik,Menhub Izinkan Lagi Transportasi Beroperasi ke Luar Daerah di Tengah Larangan Mudik,finance
04/25/2020,https://health.detik.com/berita-detikhealth/d-4990484/tips-menu-sahur-dari-ahli-gizi-supaya-kuat-jalani-puasa,Tips Menu Sahur dari Ahli Gizi Supaya Kuat Jalani Puasa,health
05/28/2020,https://food.detik.com/info-kuliner/d-5031497/curhatan-driver-ojol-berjam-jam-antre-di-resto-fast-food,Curhatan Driver Ojol Berjam-jam Antre di Resto Fast Food,food
02/05/2020,https://finance.detik.com/energi/d-4886828/dpr-kritik-keras-program-35000-mw-jokowi,DPR Kritik Keras Program 35.000 MW Jokowi,finance
04/12/2020,https://food.detik.com/info-kuliner/d-4973173/wanita-ini-buat-pub-di-rumah-untuk-rayakan-ultah-ayahnya,Wanita Ini Buat Pub di Rumah Untuk Rayakan Ultah Ayahnya,food
02/06/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4887654/canda-sri-mulyani-laki-laki-bikin-gaduh-dunia,Canda Sri Mulyani: Laki-laki Bikin 'Gaduh' Dunia,finance
05/23/2020,https://food.detik.com/berita-boga/d-5026151/aksi-seru-chef-karen-dan-vidi-aldiano-kompak-bikin-dessert-mewah,Aksi Seru Chef Karen dan Vidi Aldiano Kompak Bikin Dessert Mewah,food
05/02/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4999178/3000-buruh-di-cianjur-terpaksa-dirumahkan,3.000 Buruh di Cianjur Terpaksa Dirumahkan,finance
01/28/2020,#,Tempat Kobe Bryant Meninggal Diserbu Drone,inet
04/18/2020,#,"'Tak Cuma Zoom, Semua Produk Video Bermasalah Keamanannya'",inet
03/01/2020,#,Anak-anak Steve Jobs Takkan Diwarisi Kekayaan,inet
05/13/2020,https://travel.detik.com/fototravel/d-5013472/ketika-maskapai-tertua-kedua-dunia-di-ambang-bangkrut,Ketika Maskapai Tertua Kedua Dunia di Ambang Bangkrut,travel
03/11/2020,https://sport.detik.com/sport-lain/d-4935225/formula-e-sudah-ditunda-bagaimana-nasib-indonesia-open-2020,"Formula E Sudah Ditunda, Bagaimana Nasib Indonesia Open 2020?",sport
01/15/2020,https://news.detik.com/berita/d-4859624/kasus-jiwasraya-kejagung-periksa-direktur-aset-mnc-sinar-mas,"Kasus Jiwasraya, Kejagung Periksa Direktur Aset MNC-Sinar Mas",news
01/08/2020,https://sport.detik.com/fotosport/d-4852062/amartha-hangtuah-siap-hadapi-ibl-2020,Amartha Hangtuah Siap Hadapi IBL 2020,sport
03/23/2020,https://health.detik.com/berita-detikhealth/d-4950272/curiga-tertular-virus-corona-ini-yang-harus-dilakukan,Curiga Tertular Virus Corona? Ini yang Harus Dilakukan,health
04/04/2020,https://travel.detik.com/travel-news/d-4965180/aksi-corona-hotel-yogya-nyalakan-lampu-bentuk-hati-nanti-malam,"Aksi Corona, Hotel Yogya Nyalakan Lampu Bentuk Hati Nanti Malam",travel
03/05/2020,https://oto.detik.com/modifikasi-motor/d-4925929/masih-bau-dealer-new-nmax-ini-langsung-dimodif-ban-cacing,"Masih Bau Dealer, New Nmax Ini Langsung Dimodif Ban Cacing",oto
02/09/2020,https://health.detik.com/berita-detikhealth/d-4891777/tips-istirahatkan-mata-usai-nonton-drakor-berjam-jam,Tips Istirahatkan Mata Usai Nonton Drakor Berjam-jam,health
06/11/2020,https://health.detik.com/berita-detikhealth/d-5049765/tembus-35-ribu-ini-sebaran-979-kasus-baru-virus-corona-11-juni,"Tembus 35 Ribu, Ini Sebaran 979 Kasus Baru Virus Corona 11 Juni",health
03/10/2020,https://news.detik.com/berita/d-4933499/penjual-miras-oplosan-yang-sebabkan-2-pria-tewas-di-bekasi-diburu-polisi,Penjual Miras Oplosan yang Sebabkan 2 Pria Tewas di Bekasi Diburu Polisi,news
01/30/2020,#,"Proyek Roro Jonggrang, China Bikin Rumah Sakit Corona 2 Hari",inet
01/13/2020,https://food.detik.com/pengalaman-bersantap/d-4857104/nyeruput-kopi-robusta-di-warung-kopi-aming-yang-legendaris,Nyeruput Kopi Robusta di Warung Kopi Aming yang Legendaris,food
01/04/2020,#,Alasan Xiaomi Baru Rilis Ponsel Flagship Sekarang,inet
03/16/2020,https://health.detik.com/berita-detikhealth/d-4940422/khawatir-tertular-corona-7-rs-di-jateng-ini-layani-periksa-gratis,Khawatir Tertular Corona? 7 RS di Jateng Ini Layani Periksa Gratis,health
02/10/2020,https://finance.detik.com/sosok/d-4892348/lee-shau-kee-pria-miskin-yang-jadi-orang-paling-tajir-di-hong-kong,"Lee Shau Kee, Pria Miskin yang Jadi Orang Paling Tajir di Hong Kong",finance
01/07/2020,https://oto.detik.com/detiktv/d-4849414/video-tips-pengendara-mobil-matic-manual-menerobos-banjir,Video Tips Pengendara Mobil Matic/ Manual Menerobos Banjir,oto
04/24/2020,https://sport.detik.com/sport-lain/d-4989311/perangi-covid-19-one-championship-sisihkan-penjualan-merchandise,"Perangi COVID-19, ONE Championship Sisihkan Penjualan Merchandise",sport
02/14/2020,https://food.detik.com/info-kuliner/d-4898244/7-makanan-khas-banyuwangi-yang-terkenal-kamu-suka-yang-mana,"7 Makanan Khas Banyuwangi yang Terkenal, Kamu Suka yang Mana?",food
01/03/2020,#,Aneka Meme Reaksi 'World War 3' AS VS Iran di Twitter,inet
05/31/2020,https://food.detik.com/berita-boga/d-5035292/liburan-di-rumah-yuk-bikin-corn-dog-mie-buat-camilan-keluarga,"Liburan di Rumah, Yuk Bikin Corn Dog Mie buat Camilan Keluarga",food
01/12/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4856168/kata-edhy-prabowo-soal-ri-impor-ikan-dari-china,Kata Edhy Prabowo soal RI Impor Ikan dari China,finance
03/29/2020,#,"#JagaJarakDulu, Kalau Mau Pesta Online Saja!",inet
04/24/2020,https://news.detik.com/berita/d-4990048/imbas-corona-pemkot-semarang-beri-diskon-retribusi-pasar-50-persen,"Imbas Corona, Pemkot Semarang Beri Diskon Retribusi Pasar 50 Persen",news
04/02/2020,https://food.detik.com/info-kuliner/d-4962681/miris-kakek-ini-hanya-makan-nasi-garam-dan-roti-celup-air-putih,Miris! Kakek Ini Hanya Makan Nasi Garam dan Roti Celup Air Putih,food
04/14/2020,https://hot.detik.com/celeb/d-4976028/hentikan-twerking-lizzo-p-diddy-dihujat-netizen,"Hentikan Twerking Lizzo, P Diddy Dihujat Netizen",hot
04/30/2020,https://news.detik.com/berita/d-4997928/jaksa-cecar-penyuap-wahyu-setiawan-soal-dp-penghijauan-terkait-hasto,Jaksa Cecar Penyuap Wahyu Setiawan soal 'DP Penghijauan' terkait Hasto,news
06/10/2020,https://hot.detik.com/celeb/d-5048467/dilaporkan-soal-tim-pak-haji-lia-ladysta-seberapa-kenal-dengan-syahrini,"Dilaporkan Soal 'Tim Pak Haji', Lia Ladysta Seberapa Kenal dengan Syahrini?",hot
03/09/2020,https://hot.detik.com/mainstage/d-4931384/rilis-13-maret-penulis-kingdom-beri-bocoran-soal-musim-kedua,"Rilis 13 Maret, Penulis 'Kingdom' Beri Bocoran soal Musim Kedua",hot
05/03/2020,https://health.detik.com/fotohealth/d-5000377/potret-karantina-2899-kru-di-atas-kapal-mewah,Potret Karantina 2.899 Kru di Atas Kapal Mewah,health
05/04/2020,https://oto.detik.com/mobil/d-5002188/vw-bakal-bikin-mobil-listrik-murah-harga-di-bawah-rp-330-juta,"VW Bakal Bikin Mobil Listrik Murah, Harga di Bawah Rp 330 Juta",oto
03/30/2020,https://health.detik.com/berita-detikhealth/d-4958790/heboh-rencana-karantina-wilayah-6-daerah-ini-sudah-duluan-memulainya,"Heboh Rencana Karantina Wilayah, 6 Daerah Ini Sudah Duluan Memulainya",health
03/30/2020,https://news.detik.com/berita/d-4957712/jakarta-pusat-penyebaran-corona-aa-gym-minta-warga-tak-mudik,"Jakarta Pusat Penyebaran Corona, Aa Gym Minta Warga Tak Mudik",news
05/05/2020,https://oto.detik.com/motor/d-5003051/honda-siapkan-motor-4-silindernya,Honda Siapkan Motor 4 Silindernya,oto
